"
	Refund client to remove feedback
","Feb 26, 2020  05:06:11 AM","
Hello, Can someone please confirm if I refund a client, will it remove the client's feedback from my profile? Thank you in advance.  Regards,  Tahir Ahmed



					
						Solved!
					
					Go to Solution.



"
"
	Profile Association with Agency
","Feb 26, 2020  10:41:22 PM","
I craeted an agency account but now i don't need that so, i deleted that account but in my profile it still shows that my profile is associated with that agency.Please help me out to remove that association
"
"
	Upwork's policy about multiple upwork accounts sharing same internet or same system?
","Feb 26, 2020  02:09:56 AM","
Hello,I'm writing to clarify a query. At my agency workplace, there are one or two more persons who use to sit our workplace, they are not permanent member of our agency but are working as freelance consultants for us. Those two and we, are using same internet. Will this create any problem to us? or is Upwork has any policy on this?Best Regards
"
"
	Agency Bank Account
","Feb 25, 2020  11:02:40 PM","
Can I add corporate bank account for my agency payment. The account named after my agency and all documents (Trade licence, tax information, e.t.c) associated with that name. If yest what document should I submit to upwork to approve my withdrwal method. 
"
"
	Switch job offer received on freelancer account to agency account
","Feb 24, 2020  10:35:54 AM","
Hi Community,
I am the owner and the only representative of my agency 10xers.
 
My profile - https://www.upwork.com/freelancers/~010ef944f3e802f4d7
 
My Agency's profile - https://www.upwork.com/ag/10xers/
 
A client recently made me an offer on my personal profile ( I think it's on personal as it doesn't show in my agency account and I am not sure as I am new to agency account )
 
However, I want this job to be accounted for in my agency account. It's good if it's accounted at both places, though if not I don't care if it is accounted in a personal profile or not.
 
I asked the client to change it and he sent me screenshots of the options he is seeingWhen he clicks on modify offer it shows this
 
 
and when he tries to invite my agency directly from my agency's page he sees errors and can't invite me
 
**Edited for community guidelines**
 
and we both can't understand how to go about changing this job proposal from my personal profile to my agency
 
Help requested1. Clarification - If I am currently in a non-exclusive state in my agency (didn't know I had to turn that on ) will my earnings still be shown under my agency ?2. Suggestions on how to ensure the earnings for this job are accounted for under my agency's name (don't care if accounted in personal profile or not )
Can someone please help us ?
"
"
	No connects after opening agency
","Feb 25, 2020  10:05:21 AM","
Hello,My to colleagues and I opened an Upwork agency recently and paid 20$ for a pro profile but didn't get any connects with the opening of profile. We were offered to switch to free to get 60 connects or to buy connects. We don't understand why we had to pay for the profile if we could try the agency profile with a free version and get connects to apply for first jobs?Can you please help us resolve this?
"
"
	How do know my membership plan is active or not?
","Feb 23, 2020  10:58:30 PM","
Hello There,I have my two accounts on Upwork 1 is as freelancers and 2nd one is for Agency. I have purchased a plus membership plan for my Agency on 18 Feb 2020. how do I know my plan is active? I have done payment but didn't receive any notification regarding transfer or deduction. so how may I know my plan is active or not? The billing cycle is started from 18th Feb 2020.
"
"
	""Edit primary location form"" Bug - Unable to find the city
","Feb 22, 2020  10:24:38 AM","
Hello Community,
 
I have 4 type of accounts.
 
1.Freelancer account2. Agency account (StrutDevs) [My Agency Account]3. Agency account (iMagic Solutions) [Membership Agency Account]4. Clients account
 
I am adding the tax information and address to my agency's account. But unfortunately, I am unable to found my city in the ""Edit primary location form"". My city is ""Rajkot"" and I always got ""Rajkoti"" in the dropdown box of city selection.
 
Please let me know how can I input my city. I am unable to find my city in the city's dropdown box of the form.
 
For my freelancing account all things are working fine. But when I'm trying to get paid from my agency account (StrutDevs) at that time this issue is found. I have attached the image of that issue.
 
I have already contact the Upwork support team. But, fortunately after 6-7 mails (On 17 Feb 2020) they understand my point and told me that ""We'll check this further with our technical team for assistance and reach out to you once we have further updates.""
 
Still I don't receive any update related to this issue. 
 
Please help me as soon as possible.
 
I need to withdraw the money. I have an emergency.
 
 



					
						Solved!
					
					Go to Solution.



"
"
	Agency question
","Feb 21, 2020  01:16:25 PM","
			
				
					
					
						I tried to leave an agency and it said I couldn’t because I have an active contract. I do not have anything active with them though. I never accepted any project with them or submitted any proposal in their behalf
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
"
	Agency invite problem
","Feb 21, 2020  08:11:51 AM","
Hello , we are agency to , and I did create upwork account for my business partners , but I have a some problem, when I try to send invite for my bussines partner on my agency account , gave a error such
Invitation has not been sent
**Edited for community guidelines**
Invitation has not been sent
How I can be solved this problem ? how I can do add my business partner ?
"
"
	Agency member took client out-side of agency(Disappointed)
","Feb 20, 2020  04:06:42 AM","
Hello,One of my agency member submitted proposal on a job as agency member using my agency connects. Clients responded him and they started communication on upwork. Client and he exchanged their skype and took the communication off the upwork. Right after this, the agency member withdrawn the application submitted under agency and submitted as freelancer and client hired him out of agency. I am EXTREMELY DISAPPOINTED on this.1. the proposal was submitted as agency member2. The initial conversation was under agency message room3. They exchanged their skype on the agency message room, it means there were no old client-freelancer relationship4. Freelancer withdraw proposal as agency member and submitted as an individual freelancer after their communication5. Client hired him as a freelancer not under my agencyWhat action Upwork can take against client or freelancer now??Or upwork should bound both to work under my agencyIt is a TOTAL loss to my agency, I am investing in the training of freelancers, i am investing to buy hundreds of connects for agency members, and when a job is coming they are going DIRECT out of agency????This is not acceptable, not ethical, take some serious action on it.Why upwork don't develop a method as we can have control over agency members like it was on Elance? Its been years the agencies from Elance are complaining again and again and there is no action from upwork? today, I am REAL REAL disappointed, were not disappointed before in my whole career on upwork.
"
"
	Real-world company with employees finding clients on Upwork?
","Feb 20, 2020  08:00:56 AM","
I've been working successfully as a freelancer for the past 2 years and I intended to keep it up. However, I'd love to use my knowledge to create an actual, real-world company that hires employees for in-office work.Of course, I'd love to continue finding clients with Upwork for this company because I love the platform and this would surely drastically increase the profits of both me and Upwork.For the time being, I'd act as a sole manager of this agency/company on Upwork, finding clients and everything else required. The employees of the company would be full-time real-world employees, receiving regular salaries - not freelancers in any capacity.With this in mind, employees would have no connection to Upwork at all and all of the work, quality, deadlines, etc. would be managed by me as the manager and founder.This makes the most sense, as in the real world a client chooses the company - not the individual employee of it.As agencies on Upwork are focused mainly on groups of freelancers working together (which is not the case here), I was wondering if something like this would even be possible?In the unfortunate event that it is not, what would be the best alternative to this?Looking forward to your reply!Thank you very much,Branko



					
						Solved!
					
					Go to Solution.



"
"
	Question
","Feb 19, 2020  04:21:27 AM","
Hi I mistakely subscribe to upwork agency , which i would to cancel and revert those charges back to me  Thanks
"
"
	Unable to Submit Contracts for my Agency Freelancers
","Jun 18, 2018  11:25:30 AM","
I am on the plus plan and have an agency.  I'm trying to submit a contract on behalf of one of my exclusive freelancers.  However, on the proposal screen, the dropdown is disabled and stuck on my name.  How do I change this to submit on behalf of her?Also, it's very frustrating to have to put this in a public forum when I am a paid user of the service - I should be able to submit a ticket.
"
"
	JSS is Hidden on my profile
","Feb 18, 2020  07:44:19 AM","
Hello everyone,i have been working on upwork from so long but i was not active in last whole year but when i started working this year again i got to know that my JSS is not showing on my profile as before it was above 90%. due to this, i am not able to get a single job because in know that JSS matters alot. please do let me know how i can resolve this issue. Thanks
"
"
	Accident moving the freelancer's offer to an agency
","Feb 18, 2020  03:39:10 AM","
Hello everybody! The JSS of my agency is fell from 100% to 83%, I want to clarify whether I understand the reason for this correctly.Here's what happened: the client while sending the offer to my non-exclusive freelancer somehow (accidentally) sent it to the agency. In order not to cancel the offer, we worked it out, and he (the client) made the new offer directly to the freelancer. Since this client was not from an agency one, I decided that this was permissible once - a random mistake. However, after that, the rating of the agency fell from 100% to 83%. Tell me, can a rating fall be related to this incident? Thanks in advance!
"
"
	Accident moving the freelancer's offer to an agency and after that JSS is felt down
","Feb 18, 2020  03:34:07 AM","
Hello everybody! The JSS of my agency is fell from 100% to 83%, I want to clarify whether I understand the reason for this correctly.Here's what happened: the client while sending the offer to my non-exclusive freelancer somehow (accidentally) sent it to the agency. In order not to cancel the offer, we worked it out, and he (the client) made the new offer directly to the freelancer. Since this client was not from an agency one, I decided that this was permissible once - a random mistake. However, after that, the rating of the agency fell from 100% to 83%. Tell me, can a rating fall be related to this incident? Thanks in advance!
"
"
	Carry over my connects
","Feb 18, 2020  12:37:44 AM","
Hello. I am a freelancer and also I have an agency profile. Today I bought a few connects, but I bought these on my freelancer account by mistake. Can I carry over these connects to my agency profile?
"
"
	Switch to exclusive status
","Feb 18, 2020  12:35:47 AM","
Frelancer has un-exclusive status in upwork agencyCan agency owner change his status to exclusive without permission of freelancer ?Sincerely, Ruslan.
"
"
	Agency Account did not activated
","Feb 15, 2020  10:15:41 PM","
Hello, I'm a freelancer and I recently created an Agency account and tried to activate Agency plus account. But the issue is when I proceed with Visa Credit Card my payment was declined and Upwork asked for identity verification. However they said we will get back to you within 1 business day, even I did not upload the government ID card. Please help thanks.



					
						Solved!
					
					Go to Solution.



"
"
	Getting paid for earlier contracts before joining an agency
","Feb 16, 2020  10:17:19 AM","
Hi! I just joined an agency but I still have 'balance' from one of my previous contracts. However, now I do not see the 'Get Paid' option in User Settings, so I am not able to figure out how to withdraw those previous funds which are not associated with the work I'm doing with the agency? I've added the screenshot of how my User Settings look now, there used to be a Get Paid option here. I understand that the payments from now will be directly through the Agency owner, but don't know what to do about the previous payments. Any help would be appreciated, thank you!  
"
"
	Can't submit a proposal on behalf of one of my agency members
","Feb 15, 2020  06:26:55 AM","
Hello,I'm a new agency owner and I can't submit a proposal on behalf of one of my agency members, I have 4 options to chose here - **Edited for Community Guidelines** while 5 active agency members - **Edited for Community Guidelines** Can't submit proposals on behalf of this profile - **Edited for Community Guidelines**Please help Best Regards,Serge
"
"
	All agency workers must have own accounts, but is it actually true?
","Feb 15, 2020  05:36:57 AM","
Greetings! After I saw an agency profile on Upwork (which work in my city and has more than 150 workers/members in their offices in different cities), I got some question. This is their profile link - **Edited for Community Guidelines** and it has only 4 members (1 business manager and other is agency members), each has thousands of working hours for different projects with different rates (by working as the agency on Upwork projects) but this is CEO profile and he is not doing any job for themself, all work is getting done by their employee. How they can track the working time of employees? Can they just give access to their accounts and do that? Also, the agency has multiple jobs at the same time, how can it be possible without different accounts for each worker? 
 
With best regards, Eugene! 
"
"
	We are agency and have a client who is ready to hire freelancer with not approved account
","Feb 14, 2020  10:51:36 AM","
Hi, our client is ready to hire freelancer that we added to our agency, but his profile is not aproved because ""marketplace doesn't have oportunities for your area of expertise"" what can we do?? He is a really good dev, and we are glad we have found him.
 
**Edited for community guidelines**
"
"
	How can an agency bid for projects
","Feb 14, 2020  04:13:36 AM","
I have created an agency with a couple of freelancers.I can only see options of posting of jobs. I need projects and bid for them. How can I do that?
"
"
	quitting the agency
","Feb 14, 2020  12:22:21 AM","
Hello, could you help me please, I'm quitting my agency and I want to pass all my successful jobs(completed contracts) to the agency or owner of an agency, how can I do that? 
"
"
	Mistakenly updgraded to Agency and Paid fee
","Feb 12, 2020  03:02:37 AM","
Dear Support,I am a bit confused and feels myself in a problem might be due to lack of knowledge. I wanted to reuse my upwork account today and it required me to pay USD 20 as upgradation. I paid the same but still I am unable to bid as it requires connects which I cant understand. Actually I am a freelancer translator and made agency profile mistakenly very long ago.Please help me by enabling me to bid as freelancer instead of Agency and also confirm If I can get refund of my USD 20 deposited today please.with regards,



					
						Solved!
					
					Go to Solution.



"
"
	Scam
","Feb 11, 2020  04:28:03 AM","
I believe I have encountered a scammer. He is wanting me to make an account for him and his use and I thought that it should be worth reporting. I am using the profile that he wants. I will not be giving it to him either way. The main reason I made the account was so that I could report this. Any advice on what I should do?
**Edited for Community Guidelines**
"
"
	Change the agency account owner
","Feb 11, 2020  01:16:20 AM","
An agency profile is attached to my account, I want to transfer the rights to own it to another person (profile). How can i do this?
"
"
	""Top Rated"" to Agency
","Feb 10, 2020  11:28:10 AM","
Hi Everyone,I hope everyone is well. I have read some posts and articles but still confused that about the topic From Top-Rated to Agency.I am here just to know your precious opinion about this that should one make Agency when he is top-rated or should work as usual as I am working previously. Are there more benefits in an agency than an individual.Thanks.""Live life as if everything is rigged in your favor.""(Rumi)
"
"
	I have a problem while trying to upgrade my plan, fees deducted but the plan remained the same
","Jan 27, 2020  11:07:38 AM","
Hello Upwork Community Team, I have a problem I was trying to renew my agency plus account using Visa Card and my bank was informed me that 20 USD was paid to Upwork and on Upwork I got that my Visa card cannot be used. I need to know what I can do in this situation I don't need a refund but I need to active my Agency Plus Account.
"
"
	Agency Connects
","Feb 5, 2020  01:56:09 AM","
I am upgrading to agency plus plan, so I just need to confirm if I will get some free connects as well after upgrading and on a monthly basis as well. 
"
"
	Agency Hourly Job
","Feb 10, 2020  01:33:24 AM","
Hi,If my agency awarded an hourly project for 3 freelancers, how will that be recorded from all freelancers. Is there any way that Agency Upwork desktop App can record work of all freelancers working on that project. Because It will not be fair for freelancers working on project but not reflecting on their profile.  One more thing, I alone can't work more than 50 Hrs in a week, So how can I record manually more than 50 working hrs in my profile. RegardsAshima  
"
"
	One hourly project with multiple rates
","Feb 8, 2020  07:21:51 AM","
Hi,I am working on a bid for an hourly project that will span a list of services to be offered throughout the project. I'd like to charge a different rate for each service - can this be done?Thanks,



					
						Solved!
					
					Go to Solution.



"
"
	Third Party Costs
","Feb 7, 2020  03:15:55 AM","
I've got a potential new client who wants to spend $5000 a month on advertising. He also wants a website and SEO. He just wants to pay me to do it all and manage it. Problem is Upwork is going to slice off 10% and then 5% commission on adspend which is not work hours. So he is going to be losing $500 and then $250 of ad spend a month. I can't see how this is reasonable. How can I do this in Upwork without breaking any rules?
"
"
	Agency with a different offering
","Feb 8, 2020  07:01:05 AM","
HelloI am a graphic designer on Upwork, and from the last two years, I have ventured into other offerings in my real life and set a business for, that I now want to create an agency with. Can I create an agency that offers different services than that of my profile?  Awaiting responses.  



					
						Solved!
					
					Go to Solution.



"
"
	Payment methods under Agency Admin's Name instead of Agency Owner?
","Feb 5, 2020  07:33:00 PM","
Hello,I’m looking to create an Agency account and invite my business partner to join the agency as an Admin. I have a few question regarding Agency payment methods: Does the Agency payment methods have to be under the owner’s name (i.e. my bank account) only? Is it possible set-up Agency payment under my partner’s bank account name instead (he will be invited as an admin and manage all the finances)?Also, is it possible to get paid as a company (instead of a collective group of freelancers), which might make it easier for tax purpose?I found that the only option to create agency is to pay $20 for the Agency Plus plan. If there are months we don’t do freelance and temporarily downgrade to basic membership, will all the benefits and perks roll over when I reactivate the Plus plan?Thank you.
"
"
	Creating Agency
","Feb 5, 2020  05:34:58 PM","
I have existing freelancer and client accounts.  I am trying to follow the steps to create an Agency account but I can't see the options that the support site says to use.  Does my client account disqualify me from runnign an agency account as well?  If not, what would be preventing me from creating an agency account?  The Help and Support section on Agency is not very helpful.
"
"
	Two agency owners
","Aug 7, 2018  04:27:55 AM","
Hi, I am a co-founder of a small Agency and I am curious - if it's possible to set two Owners to one agency? Asking because my co-founder is the owner of the Agency on Upwork(and i am a business manager in that agency), but we split revenue to 50/50. I don't know what will be in the future, so I want to make sure that if we split someday(may happen). We can split this agency to somehow, what you suggest guys?Thanks in advance.
"
"
	My Agency account for other Freelancer in the Team isn't working on Day 1
","Feb 3, 2020  07:33:04 AM","
Hello,This is Ephrem a Freelancer and today I created an Agency account and paid 20USD and the freelancer that I added to work in the team (Freelance Translators Ethiopia) could not apply for a job via his account and can you help us get started with this account?Thanks
"
"
	Can freelancer be associated with multiple agencies?
","Feb 3, 2020  02:15:43 AM","
Hello!Could you help me figuring out if a freelancer can be associated with several agencies and select agency each time when they apply to project? As a freelancer I would like to work with different agencies and be a team member at each of them to apply for projects on their end.  Is it possible?Pease, advise. Best regards,Natalie
"
"
	Can i bring my team to upwork through an agency?
","Feb 2, 2020  08:12:30 PM","
Hi there, i would like to ask if i can bring in my team to upwork?I have several people helping me with my overflows in my local clients and i wan't to bring them to upwork. Is it possible to bring them in through an agency? Thanks!
"
"
	VAT Approval
","Jan 31, 2020  07:47:56 AM","
Hello,I am trying to approve my VAT number but it's always declined i didn't understand whyCan you please check...
 
**Edited for community guidelines**
Waiting for your kind answerBest regards
"
"
	Doing taxes as an agency owner
","Jan 30, 2020  01:56:58 PM","
Hello, I have just started an agency and was able to get one of my members contracted with a client and they started work.  But what I am wondering if I get all of my members work throughout this year, how would I go about doing taxes as an agency owner?  Would paying the members be a tax writeoff or would they need to save a portion for tax every pay they get and send it to me at the end of the year?  How would that work, does anyone know? I would love your feedback. 
"
"
	What are Pros and Cons of running an agency on Upwork
","Jan 29, 2020  04:19:07 AM","
I am wondring to know how agencies work on Upwork and what are Pros and Cons of running an Agency.
"
"
	Temporary Removal from Rising Talent Agency Program
","Dec 10, 2019  12:20:20 AM","
Today I received a mail from Upwork with the following text:""We are sorry to inform you that your agency no longer qualifies for the Rising Talent agency program on Upwork.To enjoy the perks of the Rising Talent Program, you need to continue the following:1) Receive Consistent strong feedback from your clients.2) Submitting tailored and optimized proposals (well most times I do)3) Profile completion of 100% for agency owners(90% if migrated) and an average of 60%+ complete for agency members profile(50% if migrated). Your profile is 100% complete and your team average is 100%.4)A complete agency profile with the Agency Logo, Tagline, and description.5)Payements or applications within the past 90 days. You have been active in the last 90 days.6)No recent account holds for agency owners or agency members.Your agency has recently ) suspensions.7)Have two or more team members, including yourself.You currently have 3 member(s).If you continue to deliver great work to clients you can earn your rising talent status back or your job success score.Wishing you continued success."" Now, point 1:haven't completed any job through agency profile so the issue of strong feedback doesn't count.point 2: I always subit tailored and relative proposals.And for rest of the points there is also no issue. So why my badge was temporarily reomoved despite the face that in my profile stats, Top rated eligible weeks show 16 of 16 weeks. Please let me know the exact reason for the temporary removal.
"
"
	File preview in agency portfolio
","Jan 29, 2020  09:13:59 AM","
Hello,I have a problem with my portfolio when I upload project files all of them are seen as attached files and none are actually displayed. I tried different browsers already and sent a link to my colleague, the issue is the same.Please see the screenshot - https://prnt.sc/qunek8Everything except the cover image is just file name, when I expected it to be viewed like that - https://prnt.sc/qunfnzi.e each file should have a previewThanks in advance!Serge
"
"
	Membership need to purchased
","Jan 28, 2020  11:35:18 PM","
Hello   I just gonna activate new membership plan with the amount of 20$ but i have only 12.40USD in my account. So when i going to add an account for billing its takes full amount from my account. Actually i just need to add a remaining amount for activate membership.  i have to add only 7.60USD in my account. i have already 12.40$ available.  Can you please help me with it. Thanks
"
"
	Agency Account
","Jan 29, 2020  12:51:50 AM","
Hello, I started an account as a freelancer and I want to upgrade it to an agency account, but I can't seem to find how.How can I create an agency account, with my freelancer account?
"
"
	Withdrawing Payment of Individual Upwork via Agency Profile Account
","Jan 28, 2020  09:39:11 PM","
Hi Team, I tried the support chat but could'nt helped in my question. So, I have my personal account & agency account under my profile, I have recently finished one job and want to withdraw my earning. But I wanted to withdraw that earning though my agency profile!. Currently i have added only one payment method which is my personal account, just want to make sure two things if i will withdraw the earning into my personal account will it feature in my invoice as VOCSO Technologies Pvt. Ltd. Attn: Deepak Chauhan or something else ?I want to feature this payment in my agency profile not in my personal account! Or please help in understand how the payment work in agency & individual account, can i recieve payment for job done via individual profile in my company account!  I am sorry for long email, but this confusion is taking breath now. 



					
						Solved!
					
					Go to Solution.



"
"
	How does Upwork agency rating work in the context of reviews?
","Jan 27, 2020  01:38:36 AM","
Hi, I would like to know how does Upwork rating work? If I remove a review from my agency profile, how will it affect my rating? Thanks
"
"
	Paid and lost earlier connect
","Jan 26, 2020  11:12:08 AM","
I paid for plus membership plan my amount debited but I didn't receive the committed 70 connects yet and also lost my earlier 14 connects.
"
"
	Privacy settings for agency profile
","Jan 17, 2020  12:40:09 AM","
Hello, Upwork community,I have a question regarding agency account privacy. I've already changed privacy settings in Agency roaster, but as I can see there is information that still shows up in the right sidebar, like hourly rate and total earnings. Could you please inform me how to make this information hidden? Thanks in advance!



					
						Solved!
					
					Go to Solution.



"
"
	Create an agency
","Jan 23, 2020  08:13:50 AM","
Hello, please is it possible to activated an agency with Upwork account balance. I just tried to create an agency, unfortunatly, I don't have credit on my visa cart so I want to activate it with my upwork account balance.The second question, please I want to know withing my agency is it up to me to hire a freelancer and give him/her the project or is the client who will hire the freelancer among my agency membres!!Thank you



					
						Solved!
					
					Go to Solution.



"
"
	1
","Jan 22, 2020  11:31:55 PM","
d



					
						Solved!
					
					Go to Solution.



"
"
	Connects
","Jan 22, 2020  08:38:56 PM","
Hello, I switched to the agency plus plan. But I have not received any connects in this plan. Can someone explain to me why or how does this agency membership works?
"
"
	Working as a Belarus company on Upwork via Agency account
","Jan 22, 2020  06:31:04 AM","
Hi! I've set up an agency on Upwork and want to start working not as a freelancer but as a legal company located in Belarus. Please, help me get more info about how can I do this and what agreements, forms do I need to fill?  
"
"
	My connects are not renewed this month but the payment got deducted
","Jan 22, 2020  02:06:59 AM","
My connects are not renewed this month but the payment got deducted



					
						Solved!
					
					Go to Solution.



"
"
	Unable to close Agency ""Close all open proposals associated with the company""
","Dec 17, 2019  01:24:30 AM","
I'm trying to close the Agency related to my profile and I keep getting the message:Close all open proposals associated with the companyI have read the help related to the issue and I'm sure there are no proposals at all. I'm the only member as well. Thanks !
"
"
	Unable to submit proposal on behalf of Agency
","Jan 21, 2020  08:54:39 AM","
I have attached screenshots to show my dilema.
 
When I am under the agency profile, the ""submit a propsal"" button is grayed out.
 
When I am under my freelance profile, I am presented with the question if applying as freelance or agency member but the only option is to select ""as freelance"".
 
How do I submit a proposal on behalf of the agency?
 
Please let me know what I am doing wrong.
 
**Edited for community guidelines**



					
						Solved!
					
					Go to Solution.



"
"
	CONNECT PAYMENTS
","Jan 20, 2020  11:59:28 PM","
Hello, I have agency plus account and I am not sure which payment method is Upwork using to buy the connects automatically. I dont know if it uses my card for buying the connects or it use my funds from upwork account. I want to make sure that all the payments for buying connects and for agency membership payments fgoes through my credit card and not from my upwork account. Please help. ThanksHarman
"
"
	Transactions of a closed agency
","Jan 19, 2020  08:04:09 AM","
Can I get the invoices and transaction records of my recently deleted agency, or are they lost forever? I forgot to download them before removing my agency. I may need them for my tax reports in the future. 



					
						Solved!
					
					Go to Solution.



"
"
	Freelancer from USA and India in the same agency (india)
","Jan 20, 2020  08:49:06 AM","
Hello,I hope you all are doing well.I have a partner in India. We want to create an agency based in India. However, I want to join that agency by being in the USA. My questions are;1. Is it possible to have freelancers from more than one country in the same agency?2. If yes, can I directly transfer all my payments to the agency account (India)?3. How will it affect my personal tax return and company tax return in India?  Thank you.
"
"
	Regarding my agency member
","Jan 19, 2020  04:44:42 AM","
Hi, one of my agency member is not able  to login as he forgot his security answer and when he want to reset it, he is not getting any email for the 6 digit code asked to be put in order to proceed further. Please advise. Thank you,Bikram Singh 
"
"
	Can not change Ownership of the Agency
","Jan 10, 2020  04:32:31 AM","
Hi, I would like to change the ownership of our Agency Account  to someone else.I can not change it myself through system because it should be done manually since I can not leave the company I created on Upwork. Waiting for you urgent assistance. I can provide any additional information you want.Thanks
"
"
	Hourly Billing Problem in Agency Accounts
","Jan 16, 2020  09:31:59 PM","
I am stuck in a problem; I am getting hourly contracts on which I want to assign different freelancers who I have hired in my agency. My client doesn't need to know this because I negotiate only the TOTAL number of Hours put in by all of my employee/ agency freelancers combined; For Example, 3 of my employees will put in 100 hours combined per week, so I'll tell my client to keep the weekly limit at 100 hours and then I'll distribute the hours individually amongst all employees by assigning them individual weekly limits. But this does not seem to be possible at all. I have clear communication with my clients about deliverables and total number of hours. Why isn't it possible to assign to my agency freelancers without asking my clients to hire those freelancers as its a lot of admin work for them on Upwork Platform. Afterall, they see the agency profile and the Freelancers/ Employees I have at my agency page, why do they specifically need to hire the specific agency person as well? I might be taking work from 10 freelancers or just 2 freelancers; Once I have negotiated an hourly rate, upwork should total the hours all of my freelancers/ agency employees put in, bill the client at my rate and allow me to pay to my workers at out internally finalized rate.
"
"
	Will the work I do for my agency affect my freelancer JSS?
","Jan 16, 2020  08:15:43 AM","
			
				
					
					
						When I do work through my agency, does the feedback count toward my freelancer JSS? I’m still getting established as a freelancer and really hope the work I do through the agency will help my freelancer JSS score.
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
"
	Is there any relation of JSS to the number of projects being awarded?
","Jan 16, 2020  08:52:54 AM","
How JSS is calculated and is there any connection to the number of projects awarded? Or JSS only refers to on-going projects?



					
						Solved!
					
					Go to Solution.



"
"
	how i get sign up as an agency ?
","Jan 16, 2020  04:58:09 AM","
hii need some help , i want to sign up as an agancy , so what can i do ?



					
						Solved!
					
					Go to Solution.



"
"
	Agency Question
","Feb 26, 2019  09:24:48 AM","
Hi,
 
Just want to ask, I hired two agents under my agency and working with one of our clients and just today the client decided to end the contract for both agents. And I heard that one of the agent wants to leave the agency on her upwork profile. Just want to ask, if the agent leave the agency, where should the salary fall?. Is it still on the agencies end if not what would be a good advise for this situation since the agent wants to pirate the client too and literally negotiating and planning things outside upwork. Please advise.
 
Here's the agents info: 
**Edited for community guidelines**
 
 
Thanks,



					
						Solved!
					
					Go to Solution.



"
"
	Unable to leave agency, error message ""Please try again later""
","Jan 15, 2020  08:35:10 PM","
Im unable to leave my agency.Error message please try again later.I tried switching the accounts as well and clear cache cookies, no avail.
"
"
	Can i use same card my agency or freelancer account?
","Jan 5, 2020  07:34:29 PM","
Can i use same card/ account my agency or freelancer account? Expert Please Help Thanks  Mohammed Istiaq



					
						Solved!
					
					Go to Solution.



"
"
	Help me to change owner of my agency profile.
","Jan 1, 2020  10:35:03 AM","
I have an agency in which I wish to change ownership from one admin to another so please help me with this.
"
"
	Client mistakenly invited agency freelancer
","Jan 13, 2020  08:55:11 PM","
My friend who is a non-exclusive freelancer in our agency and a client made her an offer she accepted but she did not intend to do it through the agency. How can we fix this?



					
						Solved!
					
					Go to Solution.



"
"
	Fellow Agency Owners, anyone of you having problems wherein the work history including hourly rates
","Jan 13, 2020  09:06:56 AM","
Fellow Agency Owners, anyone of you having problems wherein the work history including hourly rates are being reflected on your freelancer's profile even set to private? Ticket 27360414
"
"
	Unresponsive client
","Jan 10, 2020  01:36:35 AM","
Hello Community, Greetings of the Day!!Please help us with the below questions: Some of our clients are not responding So what can we do?Does our profile affect by the job in-progress projects with no earnings? Let me know if you need any other information. Best Regards,
"
"
	payment methods has been deactivated as the beneficiary name of the bank account does not match your
","Dec 26, 2019  04:42:57 AM","
I am part of agency which we created just few days back. While getting paid, i tried adding my bank account details and it got rejected saying the beneficiary name of bank account does not match. Note: The agency account has been created by my partner with his own upwork ID. I am part of team member. Does upwork need agency name as beneficiary name ? or my personal account name? or the account name has to be of owner of agency (in my case my partner) ? 



					
						Solved!
					
					Go to Solution.



"
"
	I need to change my agency's ownerhsip
","Jan 10, 2020  07:38:56 AM","
Hello.I need to change my agency's ownerhsip, please. How it is possible?Thanks in advance
"
"
	Agency Membership $20
","Jan 10, 2020  12:56:24 AM","
Hi,I would like to know how I can create an agency without having to pay the agency membership $20. Is there a way? If there is no way for me to create an agency without paying the agency membership, how and when do I make a payment? 
"
"
	Agency cannot invite me, error says "" I have active contracts"" Please suggest the solution. Thank yo
","Jan 9, 2020  12:12:59 PM","
Agency cannot invite me, error says "" I have active contracts"" Please suggest the solution. Thank you
"
"
	Do I need to have all of our VAs registered as a member if I want to do a new proposal?
","Jan 8, 2020  04:23:46 PM","
For example: If my company has a considerable amount of Freelancers, and I am making a new proposal for a Marketing project, do I need to register every posible candidate as a member of my team before making it or if it's possible to just send their information to the potencial client?.



					
						Solved!
					
					Go to Solution.



"
"
	Agency Plus Connects
","Jan 9, 2020  02:03:27 AM","
Hi,We have upgraded our account to Agency Plus by paying $20, expecting some connects will be added to our account. When we tried 'Add Connects' it again charged us $1.5 for 10 connects. We were expecting some connects added by upgrading our account to Agency Plus. But we didn't get any connects and its charged again for some connects. Kindly requesting you to address this issue and getting expected connects in our Agency plus account. Looking forward to your quick reply. ThanksEldhose
"
"
	I am not able to send invitation to freelancer to join my agency
","Jan 8, 2020  11:05:44 PM","
This freelancer has an open offer, and can't be made exclusive to your agency at this time.Invitation has not been sent.



					
						Solved!
					
					Go to Solution.



"
